family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,christ_eve,n_ppl,difficulty
1471,0,1,1,1,0,1,0,1,1,1,0,4,39
1472,1,1,1,1,0,1,1,1,0,1,0,8,41
1473,1,1,1,1,1,0,1,1,1,1,0,4,44
1474,1,0,1,0,1,1,1,1,1,0,0,3,35
1475,1,0,0,0,1,0,1,1,0,1,0,2,28
1476,1,1,1,0,1,1,0,0,0,0,0,2,14
1477,1,1,0,0,1,1,0,0,1,1,1,8,39
1478,0,1,0,1,1,1,1,0,0,0,0,3,22
1479,1,0,1,0,0,0,1,1,1,0,0,6,29
1480,0,1,1,1,1,1,1,1,1,1,0,7,52
1481,1,0,1,0,1,1,1,0,0,1,0,4,30
1482,1,0,0,1,1,0,0,0,1,1,0,4,28
1483,0,1,0,0,1,0,1,1,0,1,0,2,29
1484,1,0,1,0,1,1,1,1,1,1,0,4,45
1485,1,1,0,1,1,0,1,1,1,1,0,6,44
1486,1,1,0,0,0,0,1,1,0,0,0,2,16
1487,1,1,0,1,1,0,1,1,0,1,1,6,40
1488,1,1,0,1,1,1,1,1,1,1,0,8,51
1489,1,0,1,1,0,1,1,1,1,1,0,3,43
1490,0,0,1,1,1,0,0,1,1,1,0,6,39
1491,0,0,1,1,1,0,1,0,1,1,0,7,39
1492,1,0,1,0,1,0,0,1,0,1,1,4,30
1493,0,1,1,1,1,1,1,1,1,1,0,5,50
1494,1,0,1,0,1,0,1,1,0,1,0,2,30
1495,1,1,0,0,1,1,0,1,1,0,0,2,27
1496,0,1,0,0,1,1,1,0,1,1,0,2,35
1497,0,1,0,1,0,0,1,1,1,1,0,3,37
1498,1,0,1,1,1,1,1,0,0,1,0,8,37
1499,1,1,1,1,0,1,1,1,0,1,0,3,36
1500,1,1,1,1,0,1,1,0,1,1,0,4,38
1501,1,1,1,0,1,1,1,1,1,1,0,3,45
1502,0,1,0,1,0,1,1,1,1,0,0,2,32
1503,1,1,1,0,1,1,1,1,1,0,0,3,36
1504,1,1,1,1,1,1,1,1,1,1,0,2,47
1505,1,0,1,1,1,1,1,0,1,1,0,6,43
1506,1,1,1,0,1,0,1,1,0,1,0,6,35
1507,1,1,1,1,1,1,1,1,0,1,0,4,41
1508,1,1,0,0,1,1,0,1,1,0,1,4,33
1509,1,1,1,1,1,0,1,1,1,0,0,4,35
1510,1,1,1,0,1,1,1,1,0,0,0,3,28
1511,0,1,1,0,1,1,1,1,1,0,0,4,37
1512,0,0,1,1,1,1,1,1,1,1,0,5,49
1513,1,1,1,1,0,1,1,1,1,1,0,4,45
1514,1,1,1,0,1,1,1,1,1,0,0,3,36
1515,1,0,1,1,1,1,1,1,0,0,1,4,35
1516,1,1,1,1,1,0,1,0,1,1,0,4,37
1517,0,1,1,0,1,1,1,1,0,1,0,4,38
1518,0,1,1,1,1,0,0,0,1,1,0,4,31
1519,1,1,1,0,1,1,1,1,0,1,0,2,36
1520,0,0,0,1,1,1,1,1,1,1,0,2,44
1521,0,1,0,1,0,1,1,1,0,1,0,7,38
1522,1,0,1,0,1,1,0,1,0,1,0,3,30
1523,1,1,1,1,1,1,1,0,0,1,1,2,36
1524,1,1,0,1,1,1,1,0,0,1,0,5,33
1525,1,1,1,1,0,1,1,1,1,1,0,4,45
1526,1,1,1,1,1,1,0,0,1,1,0,5,37
1527,1,1,1,0,0,1,1,1,0,1,0,4,34
1528,1,1,0,0,1,1,1,1,1,0,0,6,37
1529,1,1,1,0,0,1,0,0,0,1,0,8,25
1530,1,1,1,1,1,1,1,0,1,0,0,5,34
1531,1,1,1,1,1,0,1,1,1,1,0,3,43
1532,1,0,0,1,0,1,0,0,0,1,0,3,20
1533,1,1,0,1,1,0,1,1,1,1,0,6,44
1534,1,1,1,1,1,0,0,1,1,0,0,2,27
1535,1,1,1,1,0,0,1,1,1,1,0,3,39
1536,1,1,0,1,1,1,1,1,1,0,0,6,40
1537,1,0,1,1,1,1,0,1,1,1,1,4,46
1538,0,0,0,0,0,0,1,1,1,1,0,3,33
1539,1,1,1,1,0,1,1,1,1,1,0,4,45
1540,0,0,1,0,1,1,1,1,1,1,0,3,44
1541,0,0,1,1,1,1,1,0,1,1,0,4,41
1542,0,1,0,0,0,1,1,1,1,1,0,5,41
1543,0,1,1,1,1,0,1,1,1,1,0,2,42
1544,0,0,1,1,1,0,1,1,0,0,0,6,28
1545,1,1,0,0,0,1,1,1,1,0,0,4,31
1546,1,0,1,1,1,1,0,1,1,1,0,7,45
1547,1,1,1,1,1,1,1,1,0,1,0,4,41
1548,1,0,0,0,1,1,1,1,1,0,0,3,33
1549,1,1,1,1,1,1,1,0,0,0,0,3,24
1550,1,1,0,1,1,1,0,1,1,0,0,5,33
1551,0,0,0,1,0,0,0,1,1,1,0,7,34
1552,1,1,1,1,0,0,1,1,0,1,0,3,31
1553,1,1,1,0,1,0,0,0,0,1,0,4,20
1554,1,1,0,1,1,1,0,1,0,1,0,4,33
1555,1,0,0,1,1,0,1,1,1,0,1,4,36
1556,1,1,1,0,1,0,0,1,1,0,0,5,27
1557,1,0,0,1,1,0,1,1,1,0,0,7,35
1558,0,1,0,1,0,1,1,0,1,1,0,3,35
1559,0,1,1,1,1,1,0,1,0,0,0,8,30
1560,1,1,1,0,0,0,0,0,1,1,0,5,25
1561,1,1,1,1,0,0,1,1,0,0,0,5,24
1562,0,0,0,1,1,1,0,1,1,0,0,3,30
1563,0,0,1,1,1,0,0,0,1,1,0,5,31
1564,1,1,0,1,1,1,1,1,0,1,0,4,39
1565,1,1,1,1,1,1,1,1,0,1,0,2,39
1566,0,1,0,1,1,1,0,1,1,1,0,4,41
1567,0,1,1,0,1,0,0,1,1,1,0,7,38
1568,1,0,1,1,1,1,1,0,1,1,0,3,40
1569,1,1,0,0,0,1,1,1,1,1,0,3,39
1570,1,1,1,1,1,0,1,1,1,0,1,6,41
1571,0,1,0,1,0,1,1,1,1,0,0,5,35
1572,1,0,1,0,0,1,0,1,1,1,0,8,39
1573,1,1,1,1,1,1,1,1,0,1,0,4,41
1574,1,0,0,0,1,0,1,1,0,1,0,3,29
1575,1,1,1,0,1,1,1,1,1,1,0,3,45
1576,1,1,1,0,0,1,1,1,0,1,0,2,32
1577,1,1,1,1,0,1,1,1,0,1,0,4,37
1578,1,1,1,0,1,0,1,0,1,1,0,3,33
1579,1,1,1,1,1,1,0,0,0,0,0,4,19
1580,1,1,1,0,0,1,1,1,1,0,0,5,34
1581,1,1,1,1,1,0,1,1,1,1,0,3,43
1582,1,1,1,1,1,1,0,1,1,0,1,7,41
1583,1,1,1,1,1,1,1,1,1,1,0,4,49
1584,1,1,1,0,1,1,1,0,0,1,0,4,31
1585,1,0,1,0,0,0,1,1,0,0,0,4,19
1586,0,1,1,1,1,1,1,1,1,1,0,2,47
1587,1,1,1,0,1,1,0,1,1,1,0,4,40
1588,0,1,1,1,1,1,0,1,1,1,0,3,42
1589,1,1,0,1,1,0,1,1,0,0,0,3,24
1590,1,1,0,0,1,1,0,0,1,0,0,4,22
1591,1,1,0,1,1,0,1,1,0,0,0,6,27
1592,0,1,1,1,1,1,1,1,1,0,0,4,40
1593,1,1,1,1,1,1,0,1,0,1,1,7,42
1594,1,1,1,1,0,1,1,1,1,1,0,4,45
1595,1,0,0,1,0,1,0,0,0,0,1,2,14
1596,1,1,0,0,1,0,1,1,1,0,0,4,30
1597,1,0,0,1,1,0,1,1,0,1,1,8,41
1598,0,0,1,1,0,0,1,1,0,1,0,6,33
1599,1,1,1,0,1,1,1,0,1,1,0,5,40
1600,0,1,1,0,1,1,0,1,1,1,0,2,38
1601,0,1,1,1,1,1,1,1,1,1,0,3,48
1602,1,0,1,0,1,0,0,1,0,1,1,2,28
1603,0,1,1,0,0,0,0,0,1,0,0,4,15
1604,0,1,1,1,1,1,1,1,1,1,0,4,49
1605,1,1,0,1,1,1,1,1,1,1,1,2,49
1606,0,1,1,0,1,1,1,1,1,1,0,4,46
1607,1,0,1,0,1,1,1,1,1,1,0,6,47
1608,1,1,1,0,1,1,1,1,0,1,0,4,38
1609,0,0,1,1,0,0,1,1,1,1,0,4,39
1610,1,0,1,0,1,0,1,1,1,1,0,6,42
1611,1,1,1,0,1,1,1,1,1,1,1,6,52
1612,1,1,1,1,0,1,1,1,0,1,1,4,41
1613,1,1,0,1,1,1,1,1,1,1,0,3,46
1614,1,1,0,0,1,1,0,1,0,1,0,3,29
1615,1,0,1,0,0,1,1,1,1,1,0,7,44
1616,1,1,0,1,1,1,1,0,1,1,0,3,39
1617,1,1,1,1,1,1,0,1,0,1,0,4,35
1618,0,1,1,1,1,0,0,1,1,1,0,4,38
1619,1,1,0,1,1,1,1,1,1,1,0,3,46
1620,1,0,0,1,1,1,0,1,1,1,0,3,39
1621,0,0,1,1,1,0,1,1,1,1,0,8,47
1622,1,1,0,1,1,0,0,1,0,0,0,4,19
1623,0,0,1,1,1,1,1,1,1,1,0,5,49
1624,0,1,0,1,0,1,1,1,1,1,0,2,41
1625,0,1,1,1,1,1,1,1,1,1,0,2,47
1626,1,1,1,1,0,1,1,0,0,1,0,7,33
1627,1,0,0,1,0,1,1,1,1,1,0,3,41
1628,1,1,1,1,1,0,1,1,0,1,0,6,38
1629,1,1,1,1,1,0,1,0,1,1,0,4,37
1630,1,1,0,1,1,0,0,0,0,0,0,6,14
1631,1,1,1,1,0,1,1,1,1,1,0,3,44
1632,0,1,1,0,0,1,0,0,1,1,0,7,32
1633,1,1,1,1,0,1,1,1,1,1,1,4,49
1634,0,1,0,0,1,1,0,0,1,1,0,3,30
1635,1,1,1,1,1,1,1,0,0,1,0,4,34
1636,0,0,1,1,1,1,1,1,1,0,0,4,39
1637,1,1,1,1,1,1,1,1,0,0,0,5,33
1638,1,1,1,1,1,0,1,0,0,1,1,2,31
1639,0,1,1,1,1,0,1,0,1,1,0,2,35
1640,0,1,0,1,1,1,1,1,1,0,0,6,40
1641,1,1,0,1,1,1,1,1,1,1,0,2,45
1642,1,0,1,0,1,1,0,0,1,0,0,4,23
1643,1,1,1,1,0,1,0,0,1,0,0,4,23
1644,0,1,0,1,1,1,0,1,1,1,0,4,41
1645,0,1,1,1,0,0,0,0,1,1,0,8,31
1646,1,1,0,1,0,1,1,1,0,1,0,4,35
1647,1,1,0,1,1,1,0,1,1,0,0,4,32
1648,1,1,1,1,1,1,0,1,1,0,0,8,38
1649,1,0,0,0,1,1,1,0,0,0,0,2,17
1650,0,1,0,1,1,0,1,1,0,1,0,4,34
1651,1,1,1,1,1,1,1,0,1,1,0,3,41
1652,0,0,1,1,1,0,1,1,1,0,0,3,33
1653,1,1,0,0,0,1,1,1,0,0,1,8,31
1654,1,1,0,1,0,1,1,1,1,1,0,5,44
1655,1,0,1,0,0,1,1,1,1,0,0,6,34
1656,1,1,1,1,0,1,0,1,0,1,0,4,31
1657,1,0,0,1,0,1,0,1,1,1,1,4,40
1658,1,1,0,0,0,1,1,0,0,1,0,3,24
1659,1,1,1,1,1,1,1,1,1,0,1,4,44
1660,1,1,0,0,1,1,1,0,0,1,0,2,27
1661,1,1,0,0,1,1,1,1,0,1,0,5,37
1662,1,1,1,1,0,0,1,1,1,1,0,6,42
1663,1,0,1,1,1,1,0,1,0,1,0,3,33
1664,1,1,0,1,1,1,0,1,1,1,0,4,41
1665,0,1,1,0,0,1,1,1,1,0,0,2,31
1666,1,1,0,0,1,1,0,0,1,1,0,4,31
1667,1,1,1,1,1,0,1,1,1,0,0,5,36
1668,0,1,1,1,1,0,1,1,0,1,0,2,34
1669,0,1,1,0,0,1,1,1,1,1,0,5,43
1670,1,1,1,1,0,1,1,1,1,1,0,4,45
1671,1,1,1,0,1,0,1,1,0,1,0,2,31
1672,0,1,1,0,0,1,0,1,1,1,0,4,36
1673,1,0,1,1,1,1,1,1,1,1,0,3,47
1674,0,0,1,0,0,1,1,1,1,1,0,3,40
1675,1,0,1,1,1,0,1,1,1,1,0,2,41
1676,0,1,0,1,1,0,1,1,1,1,0,2,40
1677,0,0,1,1,0,1,1,0,1,1,0,5,38
1678,1,1,1,0,0,0,1,1,1,1,1,2,39
1679,1,0,1,0,1,1,1,1,0,1,0,8,41
1680,0,1,0,0,1,1,0,0,0,1,0,6,25
1681,1,1,1,1,0,1,1,1,0,1,0,5,38
1682,1,1,0,1,1,1,1,1,1,1,1,2,49
1683,0,0,1,0,1,0,1,1,0,1,0,6,34
1684,1,1,1,1,0,0,1,1,1,1,0,2,38
1685,1,1,1,1,1,1,1,0,0,1,0,6,36
1686,1,1,1,0,0,0,1,1,1,1,0,2,35
1687,0,0,1,0,1,1,0,1,1,1,0,2,37
1688,1,1,0,0,1,1,1,1,1,1,0,5,45
1689,1,1,1,1,1,0,1,1,1,1,0,2,42
1690,1,1,1,1,1,1,1,1,1,0,0,6,42
1691,1,0,0,1,1,1,1,1,0,1,0,7,41
1692,1,1,1,1,1,0,0,1,1,1,0,5,39
1693,1,0,1,1,1,1,1,1,1,1,0,2,46
1694,1,1,1,1,0,1,1,0,1,1,0,2,36
1695,1,0,1,0,1,0,1,1,1,1,0,3,39
1696,1,1,0,1,1,1,0,1,0,1,0,5,34
1697,1,0,0,0,1,0,0,1,0,1,0,2,22
1698,1,0,0,1,1,1,0,1,1,1,0,4,40
1699,1,1,1,1,1,0,1,1,0,1,0,6,38
1700,1,0,1,1,1,1,0,1,1,1,0,5,43
1701,1,1,1,1,0,0,1,1,1,1,0,6,42
1702,0,1,0,1,0,0,1,1,1,1,0,6,40
1703,0,1,1,1,1,0,1,0,1,1,0,3,36
1704,1,0,1,1,1,0,1,0,0,0,0,5,20
1705,1,1,1,0,1,1,1,1,0,1,0,5,39
1706,1,0,1,1,1,0,0,1,0,1,0,5,30
1707,1,0,0,1,1,1,0,1,1,0,0,3,30
1708,0,1,1,1,0,1,0,0,1,0,0,2,21
1709,0,1,1,1,1,1,1,0,0,0,0,3,24
1710,0,1,1,1,1,1,1,1,0,0,0,5,33
1711,0,1,1,1,0,1,1,1,0,0,0,5,29
1712,1,1,1,0,1,1,0,1,1,1,0,4,40
1713,1,0,1,1,1,1,1,0,1,1,0,6,43
1714,1,1,1,1,1,1,1,0,0,1,0,5,35
1715,1,1,0,0,1,1,1,1,1,0,0,6,37
1716,1,0,0,1,0,1,0,0,1,1,1,4,33
1717,1,1,1,1,1,1,1,1,0,0,0,5,33
1718,1,1,0,1,0,0,1,1,1,0,0,3,28
1719,0,1,0,1,1,1,1,1,1,1,0,6,49
1720,1,0,1,1,0,1,1,1,1,1,0,4,44
1721,0,1,1,1,1,0,1,0,1,1,0,3,36
1722,1,0,1,1,1,1,1,1,1,1,0,3,47
1723,0,0,1,1,0,1,1,0,1,1,0,8,41
1724,1,1,1,1,1,1,0,1,1,1,0,4,43
1725,1,0,1,1,1,1,1,1,1,1,0,5,49
1726,1,0,1,1,1,0,1,0,0,0,0,6,21
1727,1,1,0,1,0,1,1,1,1,1,0,5,44
1728,0,1,1,0,1,1,1,1,0,0,0,6,31
1729,1,1,0,1,1,0,1,1,0,1,0,3,33
1730,0,1,1,1,1,1,1,0,1,1,0,5,43
1731,0,1,0,1,1,1,0,0,1,0,0,3,24
1732,0,1,0,0,1,1,1,0,1,1,0,4,37
1733,1,1,1,1,1,0,1,1,0,0,0,2,25
1734,0,1,1,1,1,1,0,1,0,1,0,5,36
1735,1,1,1,1,1,1,1,1,1,1,1,2,51
1736,0,1,1,1,1,1,1,1,0,1,0,3,40
1737,1,0,0,1,1,1,1,1,1,1,0,5,47
1738,0,1,1,0,1,0,1,1,1,1,0,8,45
1739,1,1,1,1,1,1,0,0,0,1,0,3,27
1740,1,1,1,0,1,0,1,1,1,0,0,2,30
1741,0,0,1,1,1,0,1,1,0,0,0,3,25
1742,0,1,1,0,1,0,1,1,1,1,0,5,42
1743,1,1,0,0,1,1,1,0,1,1,0,2,35
1744,1,1,0,1,1,1,1,0,1,1,0,4,40
1745,1,1,1,0,1,0,1,0,0,1,0,4,26
1746,1,0,1,1,1,1,1,0,1,1,0,6,43
1747,0,0,1,1,1,1,1,0,1,1,0,3,40
1748,1,1,0,1,0,1,1,0,1,1,0,2,34
1749,1,1,1,1,1,1,1,1,1,1,0,3,48
1750,0,0,0,1,1,0,1,1,1,1,0,5,42
1751,1,1,1,1,0,1,1,0,1,0,0,3,28
1752,1,1,1,1,1,1,0,0,1,1,0,4,36
1753,1,1,1,0,0,1,1,1,1,1,1,7,49
1754,1,1,1,0,1,0,1,1,0,0,0,5,25
1755,1,1,1,1,1,1,0,1,1,0,0,4,34
1756,1,0,1,0,1,0,1,0,1,1,0,3,32
1757,1,1,1,1,0,0,1,1,1,1,0,4,40
1758,1,0,1,0,1,1,1,1,1,0,0,2,34
1759,1,1,1,0,1,1,0,0,1,1,0,2,31
1760,1,0,1,1,1,1,1,1,1,0,0,4,39
1761,1,0,1,1,1,1,1,0,1,0,0,6,34
1762,1,0,1,1,1,1,1,1,1,1,0,3,47
1763,1,1,1,1,1,1,1,1,0,1,0,3,40
1764,1,1,1,1,1,1,1,0,1,1,0,3,41
1765,0,1,1,1,1,1,1,1,1,0,0,8,44
1766,1,0,1,1,1,1,1,1,1,0,0,3,38
1767,0,0,0,1,1,0,0,0,1,0,0,4,19
1768,1,1,1,0,1,1,0,0,0,0,0,6,18
1769,1,1,1,1,1,1,1,1,1,1,0,7,52
1770,1,1,1,0,1,1,0,1,0,0,0,5,24
1771,1,0,1,1,1,0,1,1,1,0,0,5,35
1772,1,1,1,1,1,1,1,0,1,0,0,3,32
1773,1,1,1,1,1,0,1,1,1,1,0,5,45
1774,1,0,1,1,1,1,0,1,0,0,0,5,26
1775,1,1,1,1,1,0,1,1,1,1,0,5,45
1776,0,1,0,0,1,1,1,1,1,1,0,5,45
1777,1,1,1,0,0,1,1,1,1,1,0,2,40
1778,1,0,1,1,1,1,1,0,1,1,1,5,46
1779,0,0,1,1,0,1,1,1,1,0,0,2,33
1780,1,1,1,0,0,0,0,0,1,1,0,3,23
1781,1,1,0,1,1,1,1,0,0,0,1,2,25
1782,1,1,0,1,0,1,1,0,0,1,0,5,29
1783,0,1,1,1,1,0,1,1,1,1,0,3,43
1784,1,1,1,1,1,1,1,0,1,0,0,3,32
1785,1,1,1,1,1,1,0,1,1,0,0,4,34
1786,0,1,1,1,1,1,1,1,0,1,0,3,40
1787,0,0,0,0,1,0,1,1,1,1,0,2,36
1788,1,1,0,0,1,1,0,1,1,1,0,3,37
1789,1,0,1,0,1,0,1,1,0,0,1,6,29
1790,1,1,1,0,1,1,1,1,0,1,0,5,39
1791,0,0,1,1,1,1,1,1,1,1,0,5,49
1792,1,1,1,1,1,1,0,1,1,1,0,4,43
1793,1,1,1,0,1,1,1,1,0,1,0,3,37
1794,0,0,1,1,1,1,0,1,1,0,0,4,33
1795,0,1,0,0,1,1,1,1,1,1,0,4,44
1796,1,1,1,1,0,1,1,0,0,0,0,3,20
1797,0,1,0,1,1,1,1,1,1,1,0,3,46
1798,1,0,1,0,1,0,0,1,1,1,0,4,34
1799,1,1,0,1,1,0,0,1,1,1,1,3,39
1800,0,1,1,1,1,0,1,0,1,0,0,3,27
1801,0,1,1,1,1,1,1,1,0,0,0,3,31
1802,0,0,0,1,0,0,0,0,1,1,0,4,24
1803,0,0,0,1,1,0,0,1,1,0,0,4,26
1804,0,0,0,1,1,0,0,0,1,1,0,4,28
1805,1,0,1,1,1,0,1,1,1,1,0,5,44
1806,0,1,1,1,0,1,1,1,1,0,0,2,34
1807,1,1,1,1,1,1,0,1,0,0,0,7,29
1808,1,1,0,0,1,0,0,1,1,1,0,8,37
1809,1,0,0,0,0,0,1,0,1,1,0,8,31
1810,1,1,1,1,1,1,0,1,0,1,0,3,34
1811,1,1,1,1,1,1,1,0,1,1,0,2,40
1812,0,0,0,1,1,1,1,0,1,1,0,8,43
1813,1,0,1,1,1,0,1,1,1,1,1,8,51
1814,1,1,1,1,1,1,1,1,1,1,0,2,47
1815,1,1,1,1,0,0,0,1,0,1,0,6,28
1816,1,1,1,1,1,1,1,1,1,1,0,3,48
1817,1,1,1,1,1,1,1,1,1,0,0,5,41
1818,1,0,0,1,1,1,1,0,0,1,0,3,30
1819,1,1,1,0,0,1,1,1,1,0,0,5,34
1820,1,1,1,1,1,0,0,1,1,1,0,4,38
1821,1,1,1,0,1,1,1,1,0,1,0,3,37
1822,1,1,1,0,0,1,1,1,0,1,0,8,38
1823,1,1,1,1,1,1,1,1,1,0,0,5,41
1824,0,1,1,1,1,1,1,1,1,0,0,5,41
1825,1,1,1,1,0,1,0,1,0,1,0,2,29
1826,1,0,1,1,0,1,1,1,1,1,0,2,42
1827,1,1,1,1,0,1,1,1,0,1,0,3,36
1828,0,1,0,1,1,1,1,1,0,1,0,5,40
1829,1,0,0,0,1,1,1,1,1,1,0,7,46
1830,0,1,0,1,1,0,1,0,1,0,0,4,26
1831,1,1,1,1,1,0,1,1,0,1,0,6,38
1832,1,1,0,1,1,0,1,1,1,1,0,7,45
1833,1,1,1,0,1,1,0,1,1,1,0,6,42
1834,0,0,1,1,1,1,1,1,0,1,0,3,39
1835,1,0,1,0,1,0,0,1,1,0,0,4,25
1836,1,0,1,1,0,1,0,1,0,0,0,4,21
1837,1,1,1,0,1,0,1,1,1,1,1,3,44
1838,1,1,1,0,1,1,0,0,1,1,0,5,34
1839,0,0,1,1,1,0,1,1,0,1,0,6,37
1840,0,1,1,0,1,0,1,1,0,1,0,8,37
1841,1,1,1,1,1,1,0,0,1,0,0,3,26
1842,1,1,1,0,1,0,0,1,1,1,0,4,35
1843,1,1,1,1,1,0,0,1,1,0,0,3,28
1844,1,1,1,1,1,0,1,1,1,1,0,4,44
1845,0,1,1,0,1,1,1,0,1,1,0,3,38
1846,0,1,1,1,1,1,1,1,1,1,0,4,49
1847,1,1,1,1,1,0,0,1,1,0,0,6,31
1848,1,1,1,0,0,0,0,1,1,1,1,7,38
1849,0,1,0,1,0,0,0,0,0,1,0,2,15
1850,1,1,0,1,1,0,0,1,1,1,0,4,36
1851,1,1,1,0,1,1,1,0,1,1,1,6,45
1852,1,0,1,0,1,0,1,0,1,1,0,8,37
1853,1,1,1,1,1,0,1,1,1,1,0,4,44
1854,0,0,1,1,1,0,1,0,1,0,0,4,27
1855,0,0,1,1,1,1,1,1,0,0,0,7,34
1856,1,1,1,0,1,1,1,1,1,1,0,3,45
1857,1,1,0,1,1,0,0,1,0,1,0,3,27
1858,1,0,1,1,0,1,0,1,1,0,0,4,29
1859,0,0,1,1,0,1,1,1,0,1,0,4,36
1860,0,1,1,1,0,1,0,1,1,1,0,3,38
1861,0,1,0,1,1,1,1,0,1,0,0,3,30
1862,1,1,1,1,0,1,0,1,1,1,0,3,38
1863,1,1,0,0,1,1,1,0,1,0,0,4,28
1864,1,1,0,1,0,1,0,1,0,1,0,6,31
1865,0,0,0,0,1,1,0,1,0,0,0,5,21
1866,1,1,1,0,0,1,1,0,1,1,0,2,33
1867,0,1,1,1,1,1,1,0,1,1,0,4,42
1868,1,1,1,0,1,1,0,1,1,1,0,3,39
1869,0,1,0,1,1,1,1,1,1,1,0,6,49
1870,1,0,0,1,1,1,1,1,1,1,0,4,46
1871,1,0,0,0,1,1,0,0,1,0,0,4,21
1872,1,1,1,1,1,1,1,1,1,1,0,6,51
1873,1,1,0,1,1,1,1,0,1,0,0,6,33
1874,1,1,1,1,1,1,1,0,1,0,0,7,36
1875,1,0,1,1,1,1,0,1,0,1,0,4,34
1876,1,0,1,1,1,1,0,0,0,1,0,4,27
1877,1,1,0,1,1,1,0,1,0,1,0,3,32
1878,1,0,1,1,1,1,0,1,1,1,0,5,43
1879,1,1,1,0,1,1,1,1,0,1,0,4,38
1880,1,1,1,1,1,0,1,0,0,1,0,5,30
1881,0,1,0,1,1,1,1,0,0,0,0,4,23
1882,1,1,0,1,0,1,1,1,1,1,0,3,42
1883,0,1,1,1,1,1,1,1,1,0,0,4,40
1884,0,1,0,1,1,1,0,0,0,1,0,3,25
1885,1,0,1,1,1,1,0,1,1,0,0,4,33
1886,0,1,1,1,1,0,1,1,0,1,0,7,39
1887,1,1,1,1,0,0,1,1,1,1,0,4,40
1888,1,1,1,0,1,1,1,1,1,1,0,6,48
1889,1,1,1,0,1,0,1,0,1,1,0,4,34
1890,0,1,0,0,1,0,0,1,1,1,0,6,35
1891,0,0,0,1,1,0,1,1,1,1,0,4,41
1892,1,1,1,0,0,1,0,0,1,1,0,4,29
1893,1,1,1,1,1,1,1,1,0,0,0,2,30
1894,1,1,1,1,1,0,1,1,1,1,0,3,43
1895,1,1,1,1,0,0,1,1,1,0,0,4,31
1896,1,0,0,1,1,1,1,1,0,1,0,2,36
1897,1,0,1,1,0,1,1,0,1,0,0,4,28
1898,1,0,1,1,0,0,1,0,1,0,0,7,26
1899,0,0,1,1,1,0,1,0,1,1,0,7,39
1900,0,1,1,0,0,0,1,1,0,1,0,5,30
1901,0,1,1,0,1,1,1,1,1,1,0,5,47
1902,1,1,0,1,1,1,0,1,1,1,0,4,41
1903,1,1,1,1,1,1,1,1,1,0,0,6,42
1904,1,1,1,1,0,0,1,1,1,1,0,4,40
1905,1,1,1,0,1,1,0,1,1,1,1,3,43
1906,1,1,0,1,1,1,0,0,1,0,0,4,25
1907,1,1,0,1,1,1,1,0,0,0,0,2,21
1908,0,1,1,1,1,0,1,1,0,0,0,2,25
1909,0,0,1,1,0,1,1,0,1,1,0,3,36
1910,0,1,0,1,1,1,1,0,1,1,0,3,39
1911,1,1,0,1,1,1,0,1,1,1,1,4,45
1912,1,1,0,0,0,1,1,1,1,0,0,5,32
1913,1,1,0,1,1,1,1,1,1,1,0,3,46
1914,1,1,1,1,0,0,1,1,1,1,0,4,40
1915,1,1,1,0,1,1,0,1,1,0,0,6,33
1916,0,1,1,1,1,1,1,1,0,0,0,6,34
1917,1,1,1,1,1,0,0,1,0,1,0,4,30
1918,1,1,1,0,1,0,1,0,1,1,0,3,33
1919,1,1,1,1,0,1,1,0,0,0,1,3,24
1920,1,1,1,0,1,1,1,0,1,1,0,2,37
1921,0,1,1,1,1,1,0,1,1,1,0,3,42
1922,1,1,0,1,1,1,1,1,1,1,0,4,47
1923,0,1,0,1,0,1,0,0,1,1,0,4,30
1924,1,1,1,1,0,0,1,1,0,0,0,4,23
1925,1,1,1,0,1,1,1,1,1,0,0,7,40
1926,0,1,1,1,0,1,1,1,0,1,0,3,36
1927,1,1,1,1,1,1,1,1,1,1,0,3,48
1928,0,1,1,1,1,1,1,0,1,1,0,5,43
1929,1,1,0,1,0,1,1,1,1,0,0,5,35
1930,1,1,0,1,1,0,0,1,1,1,0,5,37
1931,1,1,1,1,1,1,1,1,1,1,1,5,54
1932,0,1,1,1,0,1,1,1,1,0,0,6,38
1933,0,0,1,1,1,1,0,0,1,0,0,4,26
1934,1,1,1,1,0,1,1,1,1,1,0,5,46
1935,0,1,1,1,1,1,0,1,1,1,0,5,44
1936,0,1,1,1,1,1,1,1,1,1,0,4,49
1937,0,1,1,0,1,1,1,0,1,1,0,4,39
1938,1,1,1,1,1,1,1,1,1,1,0,4,49
1939,1,1,1,1,0,1,0,1,1,1,0,4,39
1940,1,0,1,1,1,0,1,1,1,1,0,6,45
1941,1,1,0,1,1,0,1,1,1,0,0,4,33
1942,0,1,0,0,1,1,0,1,1,1,0,4,38
1943,0,0,1,1,1,1,1,1,1,0,0,5,40
1944,1,0,1,1,1,1,0,0,1,1,0,3,34
1945,0,1,1,1,0,0,0,1,1,1,0,7,37
1946,1,1,1,1,1,1,0,1,1,0,0,4,34
1947,0,0,1,1,0,0,0,1,0,0,0,5,17
1948,1,0,1,1,0,0,1,0,1,1,0,3,31
1949,1,1,1,0,0,1,0,1,0,1,0,4,28
1950,1,1,1,1,1,1,1,0,1,1,0,3,41
