family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,difficulty,esperance
4148,41,73,1,89,25,91,3,45,53,11,6,46,74.26034376041518
4149,39,38,28,11,75,45,46,49,19,87,6,42,53.23782316811884
4150,33,47,67,87,25,26,54,57,65,89,4,34,40.9269152025901
4151,68,58,1,69,35,45,74,40,32,10,5,42,56.330286149597676
4152,51,81,12,96,56,34,54,1,42,50,6,25,51.52321096986144
4153,32,1,96,8,59,74,68,98,3,20,4,30,41.29391039375328
4154,19,13,1,45,37,4,73,22,17,52,2,35,46.13264771699281
4155,1,17,88,19,80,61,45,52,11,18,2,51,48.46745702994811
4156,1,94,36,69,58,96,81,17,11,31,3,43,49.47507498928724
4157,42,57,5,68,4,24,88,31,33,95,5,49,61.251249821454074
4158,28,1,18,94,15,50,58,75,47,68,5,35,48.82731038423083
4159,4,18,88,61,12,39,95,11,23,1,6,43,110.15769175832023
4160,66,96,67,36,82,16,6,80,95,17,3,34,44.658763033852296
4161,32,40,31,33,39,1,61,94,28,34,5,33,46.79617197543208
4162,61,25,66,24,8,27,99,1,80,28,3,24,46.48607341808313
4163,47,29,36,10,55,39,34,52,22,88,2,26,28.523639480074277
4164,90,96,1,20,59,4,26,45,47,38,5,47,67.00352330619435
4165,87,75,11,82,66,88,74,1,53,12,4,49,68.44269866209589
4166,76,81,38,22,49,1,47,25,19,66,2,40,52.13379041089368
4167,61,68,93,86,74,81,4,80,94,57,5,36,42.35490168071228
4168,61,45,26,98,44,97,34,82,88,89,6,33,48.483835642527254
4169,71,45,39,81,59,32,82,62,12,11,5,43,60.072370613721844
4170,13,82,57,53,95,24,58,17,25,4,5,42,62.70199495310194
4171,57,28,82,1,81,68,3,11,13,18,2,38,47.47855068323573
4172,80,53,42,18,59,94,5,1,41,52,3,38,63.241060800837964
4173,47,81,72,95,46,58,10,94,40,4,4,42,56.67476074846451
4174,31,33,32,20,38,40,3,43,22,18,4,31,50.30662286340047
4175,32,53,33,88,11,60,82,93,94,17,2,40,38.694567442746276
4176,38,14,39,53,10,86,58,88,60,19,4,37,59.22944341284578
4177,42,27,24,56,40,36,83,17,1,11,5,35,69.33271437413703
4178,19,17,39,58,80,75,18,90,1,94,4,39,59.562919582916734
4179,80,66,94,69,27,12,1,20,11,14,2,24,40.49421511212683
4180,2,87,26,58,53,78,46,33,11,68,3,40,41.724801218873495
4181,24,5,52,15,32,76,66,9,40,14,4,25,33.21249345331619
4182,47,45,16,24,9,54,88,25,21,46,4,35,49.272961005570636
4183,40,22,95,81,92,28,24,80,47,48,5,31,38.20263771842117
4184,61,4,19,1,51,94,39,27,89,80,3,37,48.31152692472504
4185,14,39,6,22,52,53,60,47,74,66,2,42,41.120220920820834
4186,14,73,36,1,84,10,34,25,16,12,5,30,57.04827881731181
4187,97,11,54,1,10,60,85,73,89,3,2,41,43.18868733038137
4188,10,8,23,95,38,33,47,28,1,48,2,28,41.657287054230345
4189,48,23,25,24,80,27,33,5,4,36,6,36,53.73908489263439
4190,33,87,5,38,2,13,61,4,12,96,3,39,45.462076846164834
4191,1,31,39,59,80,10,25,18,14,21,2,34,37.01328381659763
4192,62,11,22,54,82,74,1,4,38,47,5,48,73.3840403751845
4193,81,7,1,23,56,31,67,75,80,10,4,41,49.05699185830596
4194,56,88,27,1,38,12,45,5,26,11,8,51,93.72432509641479
4195,31,73,10,22,1,17,8,82,11,26,4,40,67.0296624291768
4196,24,3,53,5,11,28,1,17,46,23,6,37,66.23958482121601
4197,39,66,5,1,12,26,94,29,56,87,2,32,37.02537732704852
4198,12,67,24,45,94,32,62,53,28,8,5,27,42.358710660381846
4199,1,87,53,40,26,71,24,46,10,17,4,48,61.58348807313241
4200,55,18,25,40,33,5,11,47,19,60,4,49,58.360710374708376
4201,66,87,19,22,49,94,61,59,10,1,5,43,102.25158310717516
4202,45,16,38,94,25,32,6,67,18,99,5,34,37.957434652192546
4203,17,4,88,8,53,59,47,26,24,27,2,35,36.03190020473266
4204,24,46,5,29,6,25,10,47,74,40,6,44,69.55901537875542
4205,95,81,31,12,82,52,47,32,61,17,4,49,60.230252821025566
4206,68,34,7,46,75,96,5,1,98,74,4,38,60.39937151835451
4207,27,23,69,8,46,1,15,39,17,20,3,27,47.41232204923106
4208,47,1,10,15,95,16,3,39,89,14,4,32,42.488882540589444
4209,83,61,1,88,43,41,60,10,11,27,2,29,35.81183640432319
4210,67,10,16,44,87,52,95,35,80,19,4,37,59.175165452554396
4211,45,57,19,1,78,59,51,94,100,14,5,22,38.273103842308245
4212,96,23,74,47,26,37,25,15,10,83,3,26,33.44626958053611
4213,85,37,26,10,9,18,11,66,33,48,4,35,37.08289292005904
4214,81,96,5,68,71,3,53,51,55,20,2,19,26.27186592391563
4215,58,91,10,24,49,34,79,89,22,83,5,17,25.80298052659144
4216,4,3,18,46,67,95,16,11,1,73,4,43,61.55177831738324
4217,62,97,60,10,3,61,82,38,32,1,5,49,102.00518973479979
4218,59,25,51,4,10,69,42,54,24,52,2,34,40.921677855544445
4219,53,1,33,19,12,68,61,76,31,3,3,41,47.401228395943434
4220,20,19,75,61,45,8,10,79,91,24,5,30,55.21068418797314
4221,1,60,17,53,45,4,3,23,22,68,3,37,40.0967480836071
4222,43,48,2,41,46,10,31,53,95,89,5,44,54.182735799647666
4223,45,48,24,3,52,47,6,46,36,74,4,34,42.40965576346236
4224,5,1,45,86,89,81,31,61,77,63,7,32,37.67614150359472
4225,25,88,52,46,62,54,38,94,41,31,5,38,59.42270151883064
4226,88,32,25,31,49,11,20,1,59,45,7,42,88.46345760129506
4227,18,3,13,19,1,80,8,23,74,94,2,32,42.83254773127648
4228,87,67,44,60,66,46,88,40,31,41,3,37,40.34599819073466
4229,10,39,86,46,82,66,67,73,6,80,5,40,52.90172832452507
4230,7,67,1,59,35,40,98,38,80,73,2,37,37.04680283768985
4231,80,75,89,61,25,15,12,23,100,74,4,29,40.03237632719135
4232,81,42,37,1,40,46,2,69,22,79,3,15,25.098128838737324
4233,32,73,30,94,48,40,53,89,68,88,5,44,47.65938199304861
4234,21,81,29,82,34,52,49,45,6,35,2,18,24.880921773080033
4235,1,4,28,30,9,80,47,35,20,87,3,28,31.482073989430077
4236,38,73,24,1,45,68,88,95,8,79,4,32,37.98190734656954
4237,38,8,88,18,26,4,35,1,44,66,5,35,71.26910441365519
4238,26,88,60,3,13,20,29,1,45,81,3,33,54.58353568537828
4239,84,81,25,5,54,10,1,24,47,26,4,49,76.74875017854592
4240,17,32,69,33,12,81,77,59,38,11,7,44,72.87068514021806
4241,40,68,25,80,42,21,52,81,48,10,2,30,31.150502309193925
4242,1,73,53,45,3,26,84,19,60,17,6,49,66.9872875303528
4243,59,38,79,95,26,89,1,9,7,24,5,33,73.24072751511689
4244,46,47,65,18,19,45,26,3,82,53,3,46,56.254487454173216
4245,45,73,60,2,1,32,3,79,41,11,3,30,53.138551635480646
4246,26,5,22,53,11,33,39,59,23,1,5,40,100.98628767318954
4247,8,17,46,33,39,59,4,38,27,82,4,41,47.71451697376565
4248,3,63,95,12,46,1,47,8,13,26,5,34,70.46160072370614
4249,87,48,54,30,45,50,20,52,10,34,7,28,46.51164119411513
4250,1,45,12,47,60,24,32,82,93,46,5,46,50.57825072608675
4251,59,38,94,49,81,45,10,64,1,66,5,40,71.4919297243251
4252,14,38,67,30,62,28,87,1,53,29,5,29,57.656525258296426
4253,86,11,38,12,22,75,82,96,25,14,7,39,50.04089891920202
4254,31,39,58,1,68,24,66,33,5,40,7,50,81.88973003856592
4255,34,95,40,52,17,1,91,88,42,31,4,35,57.524734561729275
4256,6,75,26,49,88,59,70,3,47,21,3,30,38.808979669571016
4257,23,86,51,13,6,30,1,40,38,58,7,28,61.52278245964862
4258,56,80,54,1,27,22,59,8,40,5,6,35,75.1201256963291
4259,53,47,57,73,4,81,61,80,83,92,4,30,28.941579774317955
4260,77,21,10,59,56,19,26,58,99,64,5,21,26.811169832881014
4261,8,39,30,31,33,12,4,9,97,14,3,22,31.064562205399227
4262,75,66,82,10,11,45,95,5,73,68,5,50,54.431509784316525
4263,87,78,96,95,68,53,61,51,1,43,3,31,43.06870447078989
4264,1,66,39,82,97,94,59,5,33,29,5,41,47.508213112412506
4265,28,56,51,68,67,74,11,43,3,90,4,30,30.872732466790456
4266,28,59,67,60,5,34,33,36,66,52,7,40,69.28829214874065
4267,60,12,45,98,10,19,88,32,35,83,4,29,31.854401752130652
4268,25,39,67,11,14,1,12,90,52,89,3,37,47.00676093891348
4269,33,95,76,1,67,38,44,16,10,45,4,34,56.4679331524068
4270,34,66,13,48,12,63,31,56,53,73,5,33,46.69761462648193
4271,41,53,82,66,16,98,79,25,12,31,3,33,47.04270818454506
4272,4,41,89,1,25,30,37,33,88,5,4,37,60.23225253535209
4273,5,22,91,61,80,19,53,30,94,82,3,38,39.40418035518736
4274,4,54,32,12,85,9,73,74,7,67,5,33,53.45331619292482
4275,21,31,1,20,12,53,80,61,29,44,4,29,42.10131885921059
4276,26,36,95,5,22,94,1,98,25,81,3,36,50.17664143217635
4277,75,29,45,41,5,40,31,49,24,3,4,38,49.19859067752226
4278,1,31,67,19,96,17,100,50,4,58,7,34,46.99109651002238
4279,1,33,21,13,47,60,34,46,38,43,5,34,36.482645336380514
4280,41,15,38,53,82,24,17,12,52,46,6,50,66.31309812883873
4281,18,17,46,19,54,38,93,40,61,28,4,34,40.754749321525495
4282,39,5,12,18,53,1,7,54,36,95,5,36,63.7708898728753
4283,8,1,54,61,78,87,39,27,30,57,4,21,33.297624148931106
4284,39,34,90,91,54,24,66,94,19,5,6,45,74.43888968242632
4285,1,4,20,42,25,45,56,43,61,54,3,34,42.51554539827643
4286,45,89,96,16,31,29,18,25,40,4,4,41,56.276151026043905
4287,80,4,82,45,16,1,32,83,70,26,6,32,68.61305527781747
4288,40,51,7,79,30,59,20,31,37,8,2,14,26.936628100747512
4289,17,11,38,72,12,80,18,39,96,33,6,48,75.3793267628434
4290,32,13,89,87,18,7,60,69,57,63,7,22,29.849069180593247
4291,11,73,38,1,89,5,10,55,79,77,2,23,31.76298624006094
4292,66,81,26,8,99,80,32,71,31,18,2,33,35.784316526210546
4293,58,7,53,52,10,54,6,1,2,38,4,34,63.78650668952054
4294,5,11,32,73,10,46,31,1,3,64,3,39,50.507736989953806
4295,19,31,75,80,49,41,88,1,52,82,2,38,45.84973575203542
4296,75,39,53,98,8,63,19,28,26,81,6,32,48.565919154406515
4297,88,56,40,27,16,4,54,100,1,3,5,35,64.55125458267867
4298,53,1,58,3,74,88,59,61,55,54,6,41,64.21673094319858
4299,35,75,60,12,49,67,98,1,10,52,3,38,62.99495310193781
4300,87,66,9,91,65,41,81,53,96,5,7,38,74.00495167357045
4301,5,47,1,59,73,62,21,18,83,10,5,31,48.07075179736228
4302,1,24,29,53,87,52,7,10,49,42,8,32,50.15816788077893
4303,81,35,20,38,54,18,9,96,46,12,7,43,70.57125172594391
4304,13,39,40,16,87,59,33,19,58,25,4,38,53.07698900157121
4305,74,25,1,39,5,17,82,73,24,21,5,41,56.24410798457364
4306,95,10,52,74,19,94,70,38,25,92,5,35,37.01161738799219
4307,20,87,1,44,94,95,89,18,81,12,2,44,45.678617340379944
4308,19,40,31,24,26,54,74,16,11,12,3,41,48.35513974194163
4309,5,67,40,1,14,28,18,38,21,74,5,33,58.28286435271152
4310,10,66,32,81,98,5,87,25,59,95,6,47,65.02442508213113
4311,20,75,1,21,35,5,3,82,49,68,5,35,52.61200780840833
4312,26,86,51,44,66,11,5,33,47,94,8,47,72.22311098414512
4313,31,87,10,79,85,59,4,21,75,54,6,37,65.85325905822977
4314,12,18,56,13,96,61,35,82,47,68,5,39,47.63652811503118
4315,66,56,19,54,26,88,30,53,96,5,2,40,46.05627767461792
4316,1,96,57,46,54,25,17,87,38,15,2,40,39.57006141979717
4317,31,53,39,1,54,96,18,46,32,24,4,49,67.08432128743513
4318,1,35,40,94,82,46,59,79,19,45,4,45,52.13464743131934
4319,16,13,50,39,3,92,17,74,66,18,4,41,53.57986954244632
4320,12,60,4,8,55,97,1,74,58,52,5,30,64.62243489025377
4321,39,66,88,17,6,24,30,14,1,45,7,35,82.38075513021948
4322,26,4,74,28,50,11,8,88,1,95,5,37,67.24110841308385
4323,69,58,66,87,35,75,52,95,89,80,4,44,47.300480883683285
4324,40,18,94,74,45,46,5,2,48,17,7,37,70.11155549207255
4325,40,33,80,24,94,82,28,59,1,23,5,35,59.36651906870448
4326,42,52,58,24,13,45,53,89,81,61,4,43,55.31619292482026
4327,33,10,24,1,16,39,13,74,38,18,4,39,59.26058182164453
4328,3,95,40,45,19,12,14,54,80,17,4,43,56.38394515069275
4329,10,44,45,39,66,91,11,87,75,81,6,45,55.48293100985573
4330,45,33,8,38,44,74,47,59,1,96,2,41,50.915202590106176
4331,11,31,35,74,24,5,89,17,16,67,5,40,54.75955815835833
4332,7,13,25,88,1,45,38,10,12,67,4,48,70.01780697995525
4333,99,46,58,3,12,45,69,74,95,1,2,39,62.725991525020234
4334,11,28,19,2,40,45,89,32,18,10,5,46,57.97124220349473
4335,32,57,38,39,26,52,74,89,33,59,5,49,62.371804027996006
4336,81,28,46,21,24,1,47,68,94,31,5,46,72.08494024663143
4337,28,46,88,40,94,26,10,3,59,52,8,53,90.00866542874827
4338,25,22,13,1,26,35,40,74,9,12,5,34,60.84535542541542
4339,75,18,94,4,84,59,100,9,85,17,2,22,31.77393705661096
4340,27,24,75,97,34,19,16,81,13,91,4,19,25.817454649335808
4341,91,94,15,59,73,100,87,61,92,31,4,34,45.527876969956665
4342,20,47,41,56,30,58,89,42,71,27,3,10,21.491120316145313
4343,68,59,34,13,23,14,15,1,10,24,2,27,54.26605722991954
4344,74,24,31,29,52,87,22,61,17,57,4,31,37.66271485025949
4345,10,26,5,40,80,44,11,88,17,1,6,46,114.05399228681615
4346,33,13,61,74,27,26,59,53,38,6,5,36,48.53449507213254
4347,89,80,12,46,68,52,40,71,28,45,4,34,45.21582631052707
4348,46,1,21,39,59,90,13,15,66,19,4,29,58.80693234299862
4349,52,56,77,20,17,45,55,18,19,43,3,27,34.38965862019712
4350,87,49,7,5,57,88,71,13,32,58,7,23,41.45464933580917
4351,59,38,89,5,17,9,19,42,47,41,3,27,39.398085987716044
4352,6,60,84,82,67,68,45,1,87,19,4,47,76.99957148978717
4353,55,17,60,39,59,35,1,4,47,18,3,43,62.41441698804933
4354,17,5,22,3,66,4,52,74,1,7,4,38,56.915773937056606
4355,59,94,87,85,17,96,3,8,75,61,3,38,48.08998714469361
4356,60,61,87,29,18,6,45,70,50,59,2,24,31.67385611579298
4357,94,60,1,32,12,40,20,47,25,9,3,33,46.98681140789411
4358,12,50,25,1,39,51,61,37,43,21,4,19,40.59153454268438
4359,1,49,71,18,9,94,14,45,12,97,5,32,33.808979669571016
4360,74,48,15,59,96,1,52,54,32,27,2,35,42.35004523163357
4361,24,12,53,87,33,75,22,19,45,91,4,34,33.621577869828116
4362,38,12,39,10,1,32,95,31,27,94,4,41,57.432081131266955
4363,84,20,60,87,73,96,17,9,89,53,3,40,51.12407751273628
4364,21,7,17,13,60,31,5,28,61,25,4,38,54.05475408275008
4365,30,54,3,4,80,27,83,82,2,46,3,29,39.17859353425701
4366,87,1,74,7,10,35,20,81,13,59,3,26,41.41089368185497
4367,1,3,38,92,61,47,89,95,85,66,4,42,46.16226253392372
4368,66,1,60,67,20,58,26,99,80,22,7,27,51.97238489739561
4369,74,19,1,29,33,72,23,66,31,26,3,34,50.768747321811176
4370,12,71,10,79,52,24,45,27,53,68,7,41,58.712564871685
4371,53,19,5,25,48,1,49,15,82,3,3,31,47.247488454030375
4372,45,26,7,17,50,68,48,18,51,21,2,18,29.59920011426939
4373,45,1,59,94,48,68,3,47,82,80,5,46,58.58901109365329
4374,89,12,57,13,3,75,47,95,34,1,3,35,71.92229681474075
4375,15,48,47,98,59,28,44,23,88,58,4,18,30.486121030329002
4376,36,65,60,89,1,82,47,80,25,58,6,41,61.5977717468933
4377,18,87,1,60,41,54,30,4,33,11,5,40,62.69628148359759
4378,22,26,50,28,96,10,46,12,87,40,4,44,53.961910203304285
4379,39,47,20,6,3,19,48,94,15,95,2,28,38.90967956958529
4380,61,68,44,1,36,4,2,11,92,24,3,28,47.15692996238632
4381,47,28,33,19,25,74,8,21,79,58,5,19,31.936390039518166
4382,95,68,38,88,1,54,47,43,40,3,4,42,57.81250297576537
4383,48,1,83,59,61,38,13,4,80,81,8,45,63.47064705042137
4384,21,18,1,66,44,25,47,10,75,38,3,44,54.392658191686905
4385,51,11,25,7,89,73,58,21,5,100,5,25,32.700328524496506
4386,82,30,60,37,66,73,63,57,1,52,3,31,53.30057610817502
4387,17,33,21,96,73,63,1,23,54,25,2,33,50.96805218302147
4388,40,1,61,83,74,17,20,80,55,95,4,32,47.62576774746465
4389,52,35,13,77,94,45,10,14,59,47,4,36,53.71804027996001
4390,22,26,3,9,40,63,12,32,17,5,5,42,67.98671618340236
4391,19,9,58,50,88,21,23,79,1,17,4,25,58.90806075322573
4392,25,13,89,61,40,50,19,44,68,8,3,26,33.51316478598295
4393,31,95,14,1,46,76,25,26,3,33,5,43,74.25320192353473
4394,43,3,46,44,13,18,36,1,45,12,2,34,50.95872018283103
4395,19,94,40,1,22,20,12,45,31,14,5,32,48.013379041089365
4396,13,7,16,45,15,49,68,62,59,40,6,32,58.46564776460505
4397,1,75,22,31,13,52,45,26,94,8,3,37,41.362948150264245
4398,29,47,83,32,80,1,94,31,22,56,6,32,51.46226729514831
4399,3,67,61,8,68,25,44,5,89,53,4,40,56.95805361138885
4400,52,68,39,4,38,24,96,55,59,82,5,43,50.46350521354092
4401,17,39,1,94,75,63,68,12,49,26,4,36,56.5913440937009
4402,86,51,55,95,18,44,2,66,47,12,3,34,42.59834309384373
4403,19,30,60,3,96,18,5,46,39,9,6,41,54.943579488644474
4404,10,8,51,93,96,9,35,45,14,99,4,15,23.23125267818883
4405,40,1,62,47,60,74,24,38,31,18,2,45,47.08746369566252
4406,54,1,95,4,69,68,70,31,2,35,3,21,31.6874732181117
4407,25,45,6,18,16,31,1,84,73,24,3,35,56.10965100223777
4408,17,87,64,6,34,46,75,50,68,59,5,34,49.03966100080941
4409,1,81,39,24,32,18,36,33,47,6,4,38,42.37699376279579
4410,95,38,25,21,1,10,4,61,11,30,6,39,58.26672380136171
4411,31,60,89,68,28,59,4,81,12,5,2,43,49.01480740846546
4412,91,5,17,89,47,81,96,68,24,18,2,47,44.3214778841118
4413,82,10,51,40,32,59,24,88,39,41,3,37,42.286530495643476
4414,81,17,37,1,94,26,14,11,60,66,7,44,79.18811598343095
4415,17,11,29,40,2,43,6,12,10,1,5,33,99.2565347807456
4416,30,46,33,17,43,47,90,53,89,21,8,34,56.54144646002952
4417,8,19,38,37,53,73,1,66,33,60,3,45,56.619482931009856
4418,41,17,11,46,32,38,1,40,4,66,5,50,79.28081702613912
4419,11,22,80,75,7,10,30,40,68,14,4,29,33.95238775413036
4420,33,14,47,96,35,40,26,1,75,53,6,46,92.27510355663476
4421,26,30,1,70,3,17,83,81,45,22,4,30,45.288196924248915
4422,69,32,47,61,18,1,87,10,16,52,2,39,51.08670189972861
4423,86,61,54,70,39,28,35,52,38,96,3,34,41.005475408275004
4424,1,96,88,13,53,66,47,77,2,20,3,25,31.787601771175545
4425,79,3,33,38,81,45,5,39,94,35,4,40,44.2427272294434
4426,94,1,73,5,47,67,3,12,17,10,4,49,58.10131885921059
4427,14,33,58,39,1,38,41,25,32,88,5,42,58.78112650573728
4428,9,89,82,1,60,21,18,52,10,22,4,35,57.22791982097795
4429,83,19,29,59,89,53,1,10,34,54,5,40,74.73456172927678
4430,96,1,46,9,74,64,81,25,21,79,4,24,31.961814978812555
4431,67,68,30,88,19,81,60,89,61,54,4,47,55.8872542017807
4432,87,1,95,45,8,26,18,89,71,17,4,37,54.46583821358854
4433,16,89,20,5,52,88,11,18,26,25,2,45,48.628862543446175
4434,66,44,43,67,59,7,76,5,12,95,3,34,44.53782792934342
4435,52,74,3,32,46,43,1,10,11,96,4,44,65.63881350283292
4436,75,11,74,88,5,73,46,15,92,1,3,33,70.07251345045945
4437,67,47,60,63,94,93,12,74,53,56,2,30,30.51316478598296
4438,46,39,43,95,10,38,53,9,67,1,4,40,86.89949054896918
4439,88,1,62,66,30,3,31,34,12,21,6,29,52.256344331762136
4440,40,39,41,75,73,80,67,77,46,32,5,41,53.19478169785269
4441,75,61,17,32,47,89,68,81,1,13,3,39,54.79298195495882
4442,72,86,16,1,5,30,47,10,55,94,4,33,52.97233728514975
4443,52,24,12,1,34,21,91,87,59,23,4,25,41.52749607198972
4444,45,11,15,87,18,44,96,4,51,32,5,35,48.066704756463366
4445,40,12,1,53,17,37,45,8,9,13,4,20,44.735228300718944
4446,1,31,91,5,87,6,17,53,67,10,6,48,58.302147312288724
4447,32,46,1,15,80,95,5,40,91,51,5,30,47.630100461838786
4448,33,2,38,93,44,60,30,87,43,12,4,27,42.76084368899681
4449,47,11,54,40,95,77,1,7,19,13,3,27,50.308194067514165
4450,4,87,46,56,74,28,57,39,44,1,6,29,100.76541446460027
4451,45,73,17,24,89,61,39,12,47,23,2,38,38.24072751511689
4452,10,50,17,18,1,6,56,24,4,52,4,37,66.87187544636481
4453,92,2,89,1,33,67,39,40,18,81,4,48,57.82450126172451
4454,1,84,17,60,27,4,3,92,32,73,4,41,45.51816407179926
4455,5,11,7,1,61,52,81,86,90,30,5,24,35.68299766699995
4456,80,92,45,3,23,88,1,77,57,54,5,30,63.29095843450935
4457,94,10,75,18,1,89,17,67,49,28,4,32,51.437128029329145
4458,5,50,32,45,46,1,67,14,86,74,5,34,57.15921535018807
4459,20,38,33,60,63,67,75,1,93,22,4,28,51.19325810598485
4460,59,14,66,38,30,43,45,77,32,18,3,31,41.973146693329525
4461,11,54,12,1,10,95,3,46,44,97,2,30,32.48069323429986
4462,28,99,61,29,24,12,44,57,51,1,2,22,54.99081083654716
4463,31,29,1,38,15,19,93,7,87,95,5,32,53.03932771508832
4464,94,1,3,25,12,86,67,50,32,80,5,38,54.53744703137647
4465,80,1,8,6,25,17,47,76,7,11,4,29,53.889349140598966
4466,38,21,4,49,56,89,66,6,25,17,2,32,41.13021949245346
4467,96,25,32,2,71,26,12,10,91,19,5,35,67.8964909774794
4468,88,19,73,83,39,72,12,1,96,4,7,44,89.29610055706328
4469,15,66,75,17,47,14,88,91,1,19,4,37,73.26191496452887
4470,35,94,66,79,59,53,67,55,39,81,4,39,45.45607770318526
4471,40,75,15,87,53,9,59,26,4,42,7,36,54.331809741465506
4472,19,1,94,54,45,40,66,23,95,42,5,34,42.71889730038566
4473,80,69,12,19,33,5,78,88,44,45,5,35,51.11960196162453
4474,3,26,54,1,66,96,60,58,10,40,6,44,72.51916392896253
4475,3,11,1,36,87,66,22,19,70,32,4,32,45.41170309003476
4476,14,40,19,17,15,88,81,80,13,71,2,26,25.94077036613817
4477,45,35,52,64,2,42,60,38,74,3,2,34,35.47274198923964
4478,73,21,59,15,67,80,88,31,38,40,5,46,59.85383040518022
4479,25,23,41,95,24,67,26,7,12,54,3,38,51.18525924867876
4480,39,59,36,24,94,1,73,40,31,82,4,47,56.99328667333238
4481,19,81,47,23,1,37,46,16,38,42,5,26,46.702375851068894
4482,54,19,13,3,16,17,69,21,68,88,4,30,35.431985906775225
4483,88,12,50,75,66,46,18,58,54,1,6,42,108.98443079560062
4484,48,15,54,1,68,50,11,74,88,53,4,43,62.95614912155406
4485,18,86,47,82,12,27,52,60,26,19,5,44,72.7205637289911
4486,66,75,45,23,3,28,87,53,74,6,5,33,44.75622530114745
4487,45,11,66,43,19,46,6,84,33,24,4,33,50.45403037661286
4488,13,25,1,66,3,73,38,47,32,12,3,48,55.488977765081174
4489,42,4,56,11,48,19,3,92,45,26,4,36,55.59110603247156
4490,70,80,25,54,43,5,2,18,4,52,7,42,78.47845545874398
4491,35,48,89,1,79,99,47,67,39,6,2,28,35.403989906203876
4492,48,21,38,19,40,28,60,66,1,52,4,43,67.44693615197829
4493,56,33,27,11,17,4,39,31,24,38,4,47,57.23334761700709
4494,27,22,67,50,41,5,61,66,82,78,6,34,32.019330571823076
4495,55,65,1,66,33,17,31,24,7,73,5,41,59.02180640860829
4496,1,31,36,18,74,71,3,39,73,21,5,38,48.69661476931867
4497,57,54,10,33,61,65,45,22,21,47,4,29,45.827262771984955
4498,30,49,57,52,13,24,54,95,10,61,4,42,55.31200304718374
4499,5,87,1,46,11,80,2,66,64,20,2,24,29.936294815026425
4500,1,8,18,87,58,52,59,27,61,33,5,42,60.27162786268629
4501,47,49,26,82,67,1,72,18,68,20,3,32,43.78831595486359
4502,48,21,95,26,94,19,1,10,46,41,5,40,68.2383469028234
4503,4,33,1,18,38,5,99,32,12,66,4,43,60.8994905489692
4504,56,17,11,28,22,12,88,94,29,36,3,24,33.155930105223064
4505,74,68,86,60,3,37,22,1,29,54,4,28,64.9278674475075
4506,68,48,75,52,1,77,91,4,66,26,5,38,66.91567871256487
4507,31,30,1,80,10,5,53,29,67,61,4,41,56.3231919249631
4508,89,1,68,61,8,26,10,86,15,25,5,31,60.66181021758797
4509,1,28,27,88,87,34,18,80,17,36,8,40,56.05361138884922
4510,11,66,26,49,21,80,94,1,54,53,5,43,80.08903489977621
4511,7,45,95,67,80,81,10,39,88,61,4,49,57.98009808122649
4512,54,38,1,59,28,96,37,11,27,87,4,31,43.40151406941865
4513,92,75,65,31,54,18,16,1,80,21,5,33,62.18611626910442
4514,95,40,74,22,1,87,94,18,82,65,3,36,40.73565681093177
4515,5,47,33,25,12,60,66,1,45,88,2,47,50.38194543636624
4516,38,55,26,32,54,80,94,11,82,33,5,49,64.2313002904347
4517,22,31,74,38,30,8,52,88,81,17,3,39,48.70804170832738
4518,45,19,49,41,3,1,24,22,33,31,8,41,92.45688711136503
4519,5,47,18,87,1,81,68,93,17,12,6,44,71.45483978479265
4520,10,24,14,48,81,22,1,94,80,57,2,28,40.230728943484266
4521,9,70,16,11,7,21,45,52,50,61,7,32,64.33014331286006
4522,91,8,61,93,22,12,1,50,5,60,3,33,53.2736275770128
4523,88,47,80,38,81,5,51,87,11,75,6,45,60.521449316764276
4524,29,11,12,50,54,16,94,26,8,18,4,33,50.61553111460268
4525,59,81,66,68,12,42,51,23,46,25,2,29,41.43665190687045
4526,74,15,31,1,89,11,53,37,27,38,3,32,47.38132647716992
4527,3,79,82,88,5,83,39,1,75,24,6,45,86.23901347426558
4528,66,87,45,4,31,68,29,9,55,32,2,26,33.71337427986478
4529,45,53,86,96,23,66,6,11,10,1,5,38,99.25272580107604
4530,81,50,1,11,99,10,67,27,22,68,4,29,44.096652859115366
4531,95,4,9,3,56,24,7,17,1,33,3,36,61.65519211541209
4532,16,30,94,88,21,44,26,33,54,8,2,28,34.051516450030945
4533,82,73,29,2,22,3,51,26,88,99,4,25,32.159881921630245
4534,44,88,74,39,24,89,22,1,37,26,3,34,62.153978003142406
4535,16,38,45,60,93,39,66,32,33,50,6,38,42.265962005427795
4536,9,53,73,1,60,91,37,2,18,28,6,24,52.9749083464267
4537,66,8,96,19,1,53,80,40,93,33,2,38,50.542017806979956
4538,45,4,11,61,73,25,10,87,19,3,5,50,64.20987477979335
4539,48,40,24,45,62,30,19,39,46,31,7,43,78.34542684378422
4540,54,38,81,52,24,80,67,94,61,6,3,39,39.77465124029901
4541,54,14,1,40,4,20,46,36,53,7,2,25,35.46112460124744
4542,66,95,6,28,31,5,52,40,1,24,4,44,72.2933866590487
4543,12,72,87,66,75,6,73,96,32,21,8,38,60.21749273913251
4544,73,30,74,40,66,60,26,94,96,89,4,48,51.64985954387468
4545,46,16,68,40,1,11,95,60,10,45,3,47,59.52163976574774
